movieId,title,genres,imdbId,tmdbId,rating,userId,movieId,tag,userId
27408,Ripley's Game (2002),Drama|Thriller,265651,10955,4,40,,,
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,269389,10978,3,40,,,
27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,270688,81540,5,40,,,
27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,271946,11847,3,40,,,
27434,Darkness (2002),Horror|Mystery,273517,11056,5,40,,,
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,275230,919,3,40,,,
27450,Blueberry (2004),Adventure|Western,276830,10046,3,40,,,
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,283877,10726,5,40,,,
27478,Ali G Indahouse (2002),Comedy,284837,9298,3,40,,,
27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,285005,13899,4,40,,,
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,285492,437,4,40,,,
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,286751,27324,4,40,,,
27513,Dog Days (Hundstage) (2001),Drama,290661,9025,3,40,,,
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,293715,11178,4,40,,,
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,298482,10981,4,40,,,
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,298504,10918,3,40,,,
27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,301167,36222,5,40,,,
27555,Fubar (2002),Comedy,302585,13984,3.5,41,,,
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,304262,16184,3,41,,,
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,308152,11427,2,41,,,
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,310775,4689,2,41,,,
27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,311361,16209,3,41,,,
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,312843,12720,4,41,,,
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War,314979,206216,5,41,,,
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,318081,10077,2,41,,,
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy,318403,11430,4,41,,,
27627,Oasis (2002),Drama|Romance,320193,26955,0.5,41,,,
27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,323807,38970,2,41,,,
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,328832,55931,4,41,,,
27664,"Brown Bunny, The (2003)",Drama,330099,12703,4,41,,,
27667,Ju-on: The Curse (2000),Horror,330500,32250,3,41,,,
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,331811,9282,4,41,,,
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,334541,10891,2,41,,,
27685,Bring It On Again (2004),Comedy,334965,12540,4,41,,,
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,337103,60672,3,41,,,
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,337824,24241,2,41,,,
27695,Nicotina (2003),Action|Comedy|Drama,337930,11556,1.5,41,,,
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,338763,3177,2,41,,,
27705,In Hell (2003),Action|Drama|Thriller,339135,19277,3,41,,,
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,339291,11774,2,41,,,
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance,340477,19341,5,41,,,
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,342492,4972,2,41,,,
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,344510,2841,2,41,,,
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,345549,11606,0.5,41,,,
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,347246,12140,4,41,,,
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,347618,15370,2,41,,,
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,351817,12496,4.5,41,,,
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,352343,29987,5,41,,,
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,353489,10361,5,41,,,
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,355987,36763,3,41,,,
27762,Comic Book: The Movie (2004),Comedy,361462,25757,3.5,41,,,
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,363532,21200,3,41,,,
27769,Down to the Bone (2004),Drama,363579,40876,2,41,,,
27772,Ju-on: The Grudge (2002),Horror,364385,11838,2,41,,,
27773,Old Boy (2003),Mystery|Thriller,364569,670,2,41,,,
27776,Red Lights (Feux rouges) (2004),Drama,365190,25500,3,41,,,
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,365265,12583,3,41,,,
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,366292,9694,5,41,,,
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,366627,9667,4,41,,,
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,366777,13373,2.5,41,,,
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,367093,10304,4,41,,,
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,368909,9316,3,41,,,
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,369060,11647,4,41,,,
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,369702,1913,2,41,,,
27808,Spanglish (2004),Comedy|Drama|Romance,371246,2539,2,41,,,
27815,"Chorus, The (Choristes, Les) (2004)",Drama,372824,5528,5,41,,,
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,373283,10105,2.5,41,,,
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,373861,1114,4,41,,,
27821,"Interpreter, The (2005)",Drama|Thriller,373926,179,4,41,,,
27822,Open Water (2003),Drama|Thriller,374102,83,2,41,,,
27826,Touch of Pink (2004),Comedy|Drama|Romance,374277,55177,3,41,,,
27829,Slasher (2004),Documentary,375073,26766,4,41,,,
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,375104,24747,5,41,,,
27831,Layer Cake (2004),Crime|Drama|Thriller,375912,4836,2,41,,,
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,376968,11190,4,41,,,
27837,Flight of the Phoenix (2004),Action|Adventure,377062,11866,4,41,,,
27838,Mean Creek (2004),Drama|Thriller,377091,12281,3,41,,,
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,377109,10320,4,41,,,
27846,"Corporation, The (2003)",Documentary,379225,11420,4,41,,,
27850,"Yes Men, The (2003)",Documentary,379593,3396,2.5,41,,,
27865,Azumi (2003),Action|Adventure|Drama|Thriller,384819,5889,3,41,,,
27866,In My Father's Den (2004),Drama,385017,1126,4,41,,,
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,386064,11658,0.5,41,,,
27873,Metallica: Some Kind of Monster (2004),Documentary,387412,11401,5,41,,,
27878,Born into Brothels (2004),Documentary,388789,1392,4,41,,,
27879,DiG! (2004),Documentary,388888,1843,4,41,,,
27882,Riding Giants (2004),Documentary,389326,291,3.5,41,,,
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,399877,8357,3,41,,,
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,405296,3509,3.5,41,,,
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,405821,11662,5,41,,,
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,418038,13372,4,41,,,
30707,Million Dollar Baby (2004),Drama,405159,70,3.5,41,,,
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,361668,12487,4,41,,,
30749,Hotel Rwanda (2004),Drama|War,395169,205,4,41,,,
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,367594,118,4,41,,,
30803,3-Iron (Bin-jip) (2004),Drama|Romance,423866,1280,2,41,,,
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,362270,421,3,41,,,
30812,"Aviator, The (2004)",Drama,338751,2567,3.5,41,,,
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,293508,9833,5,41,,,
30818,Beyond the Sea (2004),Drama|Musical,363473,6478,5,41,,,
30820,"Woodsman, The (2004)",Drama,361127,9692,5,41,,,
30822,In Good Company (2004),Comedy|Drama,385267,1901,3,41,,,
30825,Meet the Fockers (2004),Comedy,290002,693,3,41,,,
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,364961,842,4,41,,,
30848,"Love Song for Bobby Long, A (2004)",Drama,369672,9953,2.5,41,,,
30850,"Merchant of Venice, The (2004)",Drama,379889,11162,3,41,,,
30883,Fat Albert (2004),Comedy|Fantasy,396592,15045,4,41,,,
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,345032,42420,2,41,,,
30892,In the Realms of the Unreal (2004),Animation|Documentary,390123,1853,3,41,,,
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,375210,11804,3.5,41,,,
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,365885,11354,1,41,,,
30994,Little Miss Marker (1980),Comedy|Drama,81063,47876,2,41,,,
31000,Sweet Liberty (1986),Comedy,92035,66600,4,41,,,
31030,I Remember Mama (1948),Children|Drama,40458,43442,4,41,,,
31038,Smooth Talk (1985),Drama|Romance,90037,33766,4,41,,,
31049,Out Cold (1989),Comedy|Thriller,98042,120328,5,41,,,
31083,Man Trouble (1992),Comedy|Romance,104804,39472,4,41,,,
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,70246,34326,4,41,,,
31101,Stander (2003),Action|Crime|Drama,326208,18927,3,41,,,
31114,Imaginary Heroes (2004),Comedy|Drama,373024,25350,3,41,,,
31116,Sergeant York (1941),Drama|War,34167,16442,3.5,41,,,
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,310203,7229,5,41,,,
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,76929,16220,3,41,,,
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,352520,10609,5,41,,,
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,401233,11633,3.5,41,,,
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,76363,13716,4.5,41,,,
31221,Elektra (2005),Action|Adventure|Crime|Drama,357277,9947,5,41,,,
31223,Racing Stripes (2005),Children|Comedy,376105,6439,5,41,,,
31225,Coach Carter (2005),Drama,393162,7214,4,41,,,
31260,Boys Town (1938),Drama,29942,42390,5,41,,,
31297,Gold Diggers of 1935 (1935),Comedy|Musical,26421,43892,2.5,41,,,
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,54248,8422,2,41,,,
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,353969,11423,3.5,41,,,
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,109402,10694,2,41,,,
31410,"Downfall (Untergang, Der) (2004)",Drama|War,363163,613,4,41,,,
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,398712,8978,3,41,,,
31422,Are We There Yet? (2005),Children|Comedy,368578,11637,4,41,,,
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,369226,12142,4,41,,,
31427,Hide and Seek (2005),Horror|Mystery|Thriller,382077,11096,4,41,,,
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,357507,8968,3,41,,,
31433,"Wedding Date, The (2005)",Comedy|Romance,372532,6961,3,41,,,
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,417791,31165,4,41,,,
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,408664,2517,4,41,,,
31445,Employee of the Month (2004),Comedy|Drama,362590,11413,3,41,,,
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,79095,661,4,41,,,
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,54407,29259,3.5,41,,,
31553,Double Dragon (1994),Action|Adventure|Sci-Fi,106761,2436,4,41,,,
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,46451,27430,4,41,,,
31610,Purple Butterfly (Zi hudie) (2003),Drama,363290,34561,4,41,,,
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,54847,16638,3.5,41,,,
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,347149,4935,3,41,,,
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,348121,8953,3.5,41,,,
31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,184526,10951,3,41,,,
31685,Hitch (2005),Comedy|Romance,386588,8488,3,41,,,
31692,Uncle Nino (2003),Comedy,327210,32588,4,41,,,
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,361411,57825,4,41,,,
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,360486,561,2,41,,,
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,362165,10214,3.5,41,,,
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,317132,17880,0.5,41,,,
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,424227,8340,0.5,41,,,
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,58997,1942,4,41,,,
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,403358,3040,3.5,41,,,
31851,Sons of the Desert (1933),Comedy,24601,43128,4,41,,,
31867,Man of the House (2005),Action|Comedy,331933,13498,4,41,,,
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,373074,9470,2,41,,,
31903,Zelary (2003),Drama|Romance,288330,19765,5,41,,,
31909,Dr. Giggles (1992),Comedy|Horror,104139,37527,2.5,41,,,
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,75194,29578,3.5,41,,,
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,72281,2926,4.5,41,,,
31925,Royal Flash (1975),Adventure|Comedy|Romance,73639,54302,4,41,,,
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,373981,5204,3,41,,,
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,39417,8016,2.5,41,,,
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,422093,16186,3,41,,,
32011,Cursed (2005),Horror|Thriller,257516,10012,3,41,,,
32017,"Pacifier, The (2005)",Action|Comedy,395699,10022,4,41,,,
32019,Be Cool (2005),Comedy|Crime|Musical,377471,4551,3,41,,,
32022,Gunner Palace (2004),Documentary|War,424129,30856,1,41,,,
32029,Hostage (2005),Action|Crime|Drama|Thriller,340163,2026,3,41,,,
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,358082,9928,3.5,41,,,
32058,Class Action (1991),Drama,101590,15771,4,41,,,
32060,"Cat and the Canary, The (1927)",Horror|Mystery,17739,76804,4,41,,,
32116,"Oh, God! You Devil (1984)",Comedy,87835,38148,4,41,,,
32139,"Agony and the Ecstasy, The (1965)",Drama,58886,36815,4,41,,,
32160,Twentieth Century (1934),Comedy,25919,31835,3,41,,,
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,51378,1093,3.5,41,,,
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,377713,438,3,41,,,
32234,Julia (1977),Drama,76245,42222,4,41,,,
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,345853,11196,4,41,,,
32289,Ice Princess (2005),Children|Comedy|Drama,396652,13374,0.5,41,,,
32291,Melinda and Melinda (2004),Comedy|Drama,378947,9688,2,41,,,
32294,Milk and Honey (2003),Drama,347540,228890,3.5,41,,,
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,385307,10040,3,41,,,
32298,Guess Who (2005),Comedy|Romance,372237,11638,1,41,,,
32300,D.E.B.S. (2004),Action|Comedy,367631,540,4,41,,,
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,430289,77120,3.5,41,,,
32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,374639,48463,5,41,,,
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,40202,26038,3.5,41,,,
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,60277,19884,4,41,,,
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,292886,37748,4,41,,,
32440,If Looks Could Kill (1991),Action|Comedy,102095,22434,1,41,,,
32442,Greedy (1994),Comedy,109936,12778,4,41,,,
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,110008,15283,2,41,,,
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,119472,158,4,41,,,
32469,We're No Angels (1955),Comedy|Crime|Drama,48801,5996,4,41,,,
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,64451,44154,4,41,,,
32515,Walker (1987),Adventure|Drama|War|Western,96409,28448,1.5,41,,,
32554,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,113799,42994,3,41,,,
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,424565,17592,3,41,,,
32584,"Ballad of Jack and Rose, The (2005)",Drama,357110,17113,3,41,,,
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,401792,187,5,41,,,
32589,Beauty Shop (2005),Comedy,388500,14177,4,41,,,
32596,Sahara (2005),Action|Adventure|Comedy,318649,7364,3,41,,,
32598,Fever Pitch (2005),Comedy|Romance,332047,11431,3.5,41,,,
32600,Eros (2004),Drama,377059,,1,41,,,
32620,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,356999,51945,4,41,,,
32632,Electra Glide in Blue (1973),Action|Crime,70022,26332,3,41,,,
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,76085,42229,3.5,41,,,
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,93488,49565,4,41,,,
32659,Tanguy (2001),Comedy,274155,2029,3,41,,,
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,376717,44181,0.5,41,,,
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,74806,19971,4,41,,,
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,235712,9674,0.5,41,,,
32770,Brothers (Brødre) (2004),Drama,386342,3875,5,41,,,
32799,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,22183,9653,4,41,,,
32862,With Six You Get Eggroll (1968),Comedy|Romance,63821,39225,2.5,41,,,
32875,Holiday (Jour de fête) (1949),Comedy,40497,4595,0.5,41,,,
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,56111,31442,0.5,41,,,
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,417,775,4,41,,,
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,75404,50183,3,41,,,
32914,Carrie (2002),Drama|Horror|Thriller,319970,7342,0.5,41,,,
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,55805,45267,2,41,,,
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,371724,7453,4,41,,,
33085,"Amityville Horror, The (2005)",Horror|Thriller,384806,10065,3.5,41,,,
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,277909,30863,1,41,,,
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,384369,9393,4,42,,,
33126,"Frisco Kid, The (1979)",Comedy|Western,79180,16972,3,42,,,
33132,State Property 2 (2005),Action|Crime|Drama,403537,13409,5,42,,,
33138,Palindromes (2004),Adventure|Comedy|Drama,362004,13073,5,42,,,
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,391304,8976,5,42,,,
33148,King's Ransom (2005),Comedy|Crime,388183,27360,2,42,,,
33154,Enron: The Smartest Guys in the Room (2005),Documentary,413845,13020,4,42,,,
33158,xXx: State of the Union (2005),Action|Crime|Thriller,329774,11679,5,42,,,
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,320661,1495,4,42,,,
33164,House of Wax (2005),Horror|Thriller,397065,10066,5,42,,,
33166,Crash (2004),Crime|Drama,375679,1640,4,42,,,
33171,Mysterious Skin (2004),Drama|Mystery,370986,11171,3,42,,,
33188,Mischief (1985),Comedy|Romance,89601,14750,4,42,,,
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,177747,53116,4,42,,,
33237,San Francisco (1936),Drama|Musical|Romance,28216,43881,3,42,,,
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,90248,9463,3,42,,,
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,387892,26810,1,42,,,
33312,"Cocoanuts, The (1929)",Comedy|Musical,19777,20625,4,42,,,
33421,Dear Wendy (2005),Drama,342272,10913,5,42,,,
33435,Los Angeles Plays Itself (2003),Documentary,379357,38643,2,42,,,
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,342258,10027,3,42,,,
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,121766,1895,3,42,,,
33495,Kicking & Screaming (2005),Comedy,384642,9981,2,42,,,
33499,Monster-in-Law (2005),Comedy|Romance,369735,4379,3,42,,,
33558,"Snow Walker, The (2003)",Adventure|Drama,337721,14694,2,42,,,
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,55913,20271,4,42,,,
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,351283,953,4,42,,,
33629,Airborne (1993),Adventure|Comedy,106233,13064,3,42,,,
33639,Mad Hot Ballroom (2005),Children|Documentary,438205,14358,3,42,,,
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,449086,12700,5,42,,,
33646,"Longest Yard, The (2005)",Comedy|Drama,398165,9291,4,42,,,
33649,Saving Face (2004),Comedy|Drama|Romance,384504,19316,4,42,,,
33660,Cinderella Man (2005),Drama|Romance,352248,921,4,42,,,
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,403508,9779,4,42,,,
33672,Lords of Dogtown (2005),Action|Comedy|Drama,355702,9787,3,42,,,
33677,Rock School (2005),Documentary,436727,23825,4,42,,,
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,356910,787,5,42,,,
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,424774,14199,3,42,,,
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,338095,10226,5,42,,,
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,388139,12109,4,42,,,
33779,Eddie Izzard: Dress to Kill (1999),Comedy,184424,13589,5,42,,,
33781,Quo Vadis (1951),Drama|Romance,43949,11620,3,42,,,
33794,Batman Begins (2005),Action|Crime|IMAX,372784,272,5,42,,,
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,399102,15767,2,42,,,
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,380623,15648,2,42,,,
33826,Saint Ralph (2004),Comedy|Drama,384488,25248,4,42,,,
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,400497,11451,5,42,,,
33834,Land of the Dead (2005),Action|Horror|Thriller,418819,11683,2,42,,,
33836,Bewitched (2005),Comedy|Fantasy|Romance,374536,9722,4,42,,,
33838,Rize (2005),Documentary,436724,2287,4,42,,,
33880,Me and You and Everyone We Know (2005),Comedy|Drama,415978,1382,2,42,,,
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,395125,9534,5,42,,,
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,420251,33908,3,42,,,
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,408777,276,3,42,,,
33966,Cop and ½ (1993),Comedy,106613,12574,4,42,,,
34018,At the Circus (1939),Comedy|Musical,31060,22553,3,42,,,
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,407304,74,2,42,,,
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,428803,1667,2,42,,,
34129,Rebound (2005),Comedy,376108,7233,3,42,,,
34143,Dark Water (2005),Drama|Horror|Thriller,382628,9009,4,42,,,
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,411270,1553,4,42,,,
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,120667,9738,4,42,,,
34153,Murderball (2005),Documentary,436613,14278,2,42,,,
34162,Wedding Crashers (2005),Comedy|Romance,396269,9522,2,42,,,
34164,Happy Endings (2005),Comedy|Drama,361693,14922,2,42,,,
34271,Hustle & Flow (2005),Crime|Drama,410097,10476,2,42,,,
34292,Hardware (1990),Action|Horror|Sci-Fi,99740,11309,3,42,,,
34312,"Calcium Kid, The (2004)",Comedy,330111,31063,3,42,,,
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,399201,1635,3,42,,,
34321,Bad News Bears (2005),Children|Comedy,408524,13341,3,42,,,
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,395584,1696,4,42,,,
34326,Last Days (2005),Drama,403217,1665,4,42,,,
34330,November (2004),Drama|Mystery,368089,9775,4,42,,,
34332,Sky High (2005),Action|Adventure|Children|Comedy,405325,11459,4,42,,,
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,382992,10048,4,42,,,
34336,Must Love Dogs (2005),Comedy|Romance,417001,11648,3,42,,,
34338,"Aristocrats, The (2005)",Comedy|Documentary,436078,15258,2,42,,,
34359,Georgy Girl (1966),Comedy,60453,42719,4,42,,,
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,193364,37632,3,42,,,
34405,Serenity (2005),Action|Adventure|Sci-Fi,379786,16320,3,42,,,
34437,Broken Flowers (2005),Comedy|Drama,412019,308,3,42,,,
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,98019,25074,4,42,,,
34482,"Browning Version, The (1951)",Drama,43362,39946,4,42,,,
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,377818,6519,2,42,,,
34523,The Chumscrubber (2005),Comedy|Drama,406650,13919,3,42,,,
34528,Junebug (2005),Comedy|Drama,418773,1444,4,42,,,
